quote,author,category
"When life breaks you down, you have two choices. You can either leave the pieces on the floor... or you can rebuild yourself so that you’re stronger than before.","Tess Alley, The Divinity Bureau","attitude, choice, failure, life, life-lessons, motivation, philosophy, success"
"When Passion meets Inspiration, an Obsession is born.",RVM,"inspiration, motivation"
"In life, we must first learn to crawl, then stand, then walk, then run, and only then, fly. We cannot crawl into flying.",RVM,"inspiration, motivation"
"If you don't make history, you just become history!","Sanjai Velayudhan, Dance of the Spirits: A Novel","book, dance, history, humanity-and-society, kerala, motivation, quote, quotes"
Wisdom is knowing the right thing to do and doing it at the right time to get the desired result. It is also the correct application of knowledge.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"Hope may seem frail. But in the face of adversity, hope can be our strongest ally.","Imania Margria, Secrets of My Heart","desire, desires, dreams, hope, inspiration, inspirational, inspirational-quote, inspirational-quotes, inspiring, life, life-lessons, life-quotes, motivate, motivation, motivational, motivational-inspirational, motivational-quote, motivational-quotes, quote, quote-of-the-day, quotes, quotes-to-live-by"
Moving is not about forgetting. It's about moving forward and never looking back.,Imania Margria,"author, desire, hope, inspiration, inspirational, inspirational-life, inspirational-quote, inspirational-quotes, inspire, inspiring, life, life-lesson, life-lessons, life-quotes, love, motivate, motivation, motivational, motivational-inspirational, motivational-quote, motivational-quotes, moving-forward, moving-on, moving-on-and-letting-go, passion"
"If you have Lost something, there's always something Coming, just live by to see it.",Mohith Agadi,"life, life-quotes, live, lost, lost-quotes, motivation, motivational-quotes, quotes, quotes-by-mohith"
Stop trying to be Perfect, And that makes you kosher Perfect.,Mohith Agadi
Don't Fear the fear. Embrace It.,Mohith Agadi,"bestrong, fear, fear-quotes, motivation, motivational, motivational-quotes, quotes, quotes-by-mohith"
"Western societies want men to be upstanding, proactive citizens who take responsibility for themselves, who work with others to improve their communities and nation as a whole. The irony is that society is not giving the support, guidance, means, or places for these young men even to be motivated or interested in aspiring to these goals. In fact, society - from politics to the media to the classroom to our very own families - is a major contributor to this demise because it is inhibiting young men's intellectual, creative, and social abilities right from the start. And the irony is only compounded by the fact that men play such a powerful part in society, which means they are effectively denying their younger counterparts the opportunity to thrive.","Philip G. Zimbardo, Man, Interrupted: Why Young Men Are Struggling & What We Can Do about It","men, motivation, society"
"Record what you can, pursue your passions, connect with the world, fight the good fight, defy evil, shine incandescently as best you can. And it doesn't matter what field it's in but, it does matter that we leave something that accumulates over time.",Stefan Molyneux,"family, inspirational, inspirational-quotes, life, life-lessons, motivation, motivational, motivational-quotes, philosophy, relationships, society"
"There is no gift of principles, you must apply them if you want to move forward.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
Success is the result of actions. Stop wishing and start doing.,"Jag Randhawa, The Bright Idea Box: A Proven System to Drive Employee Engagement and Innovation","drive, leadership, motivation, motivational-quotes, self-improvement, success"
"In the pursuit of acquiring Treasures, we lose the ONE treasure that we truly possess—Life. Let us not lose Life in the wild pursuit of other things.",RVM,"inspirationa, motivation"
"Unless you Believe in yourself, everybody see you as an ordinary stone, not Diamond.",Mohith Agadi,"believe, life, life-quotes, motivation, motivational-quotes, quotes, quotes-by-mohith"
"When you know your role in life, living makes sense because of clarity, and the loads become enjoyable to carry.","Innocent Mwatsikesimbe, The Vision","clarity, encouragement, happiness, inspiration, life, motivation, purpose, reason-to-live"
You cannot occupy a proper place on earth without wisdom. It is the principal thing you must have.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
Every crisis is a wisdom crisis. If you have no peace around you then you lack wisdom.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"A lot of people pray for power, house, financial breakthrough, wealth etc. But only few ask God for wisdom. There are so many great power pack man and women of God who lack wisdom.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"Just because you have problems, it doesn’t mean you should not have Dreams. Instead, let your Dreams become the scheme to solve your problems.",RVM,"inspiration, motivation"
Introspect. Dive deep into your own Life and think . . .. Think . . . “How have I lived?” “How can I make my Life better?,RVM,"insirational, motivation"
Wise people are motivated by the quotes and by the books.,Deyth Banger,"motivation, people, wise"
Your schedule predicts your miracle or not!,"John Di Lemme, 177 Motivational Success Quotes to Live the Championship Life","entrepreneurship, inspiration, inspirational, life, motivation, motivational, self-development, success"
"Learn to surrender, because sometimes, when there is no way, surrender is the way.",RVM,"inspiration, motivation"
"You can either follow your dreams or adjust with your society's expectations... Either way, consequences are uncertain... the path to glory or the boulevard of mediocrity, both lead to the grave... Choose what's worthwhile, for the end is the same.",K Hari Kumar,"elegy, identity-crisis, inspirational-quotes, inspirational-quotes-for-writers, life, motivation, philosophy, quoteoftheday, quotes, society-denial, strangersays, thomas-gray"
That you are a born again Christian does not mean you will automatically succeed except you follow God's principles. Never forget faith without good work is dead.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
What kind of impression are you leaving on people? Activate the ability for your first impression and last impression!,"John Di Lemme, *57* Must Use Words in Every Piece of Marketing that You Do for Your Business","business, entrepreneur, inspirational, john-di-lemme, life, motivation, self-development, small-business, success"
You cannot have a dream and expect someone else's faith to make it a reality for you. Habakuk 2:4,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
Let us not become so busy making a living that we forget to enjoy our Life. Every day of Life is meant to be Lived and Enjoyed.,RVM,"inspiration, motivation"
Have you ever reached to a point where you asked God if the assignment is really from Him. In your account you have just 100 dollars and He is asking you to execute a 400 million dollar project. Have you reached to the point that you consider going further will make no sense? Have you reached the point where you asked God are you sure you are still with me?I just found myself in that Junction now. Turning back ....to realise I have gone too far for Him to forsake me. Moving forward I heard the voice saying ...be still and know that I am your God. Giving up.....Couldn't find it in my dictionary.Moral of the lesson. God cannot give you an assignment that is equal to your pocket. If it suits your pocket it is definitely not from God. Remember God will not take glory where nothing happen.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"God's word will produce with your level of understanding. The much you can understand it, the more wisdom you are privileged to have.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"The money you are looking for is not in any country, phd or your designer outlook, it is in wisdom. Solomon never prayed for wealth but he asked for wisdom.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"Wisdom cannot be bought from the walmart, it can only come from the Holy Spirit of God.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
A man with wisdom will always have a solution no matter how big his challenges may be. Wisdom makes you a problem solver.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
There are too many stars in the sky and none of them is overshadowing the other. Don't let anybody be a threat to your growth.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"School does not make people, it is learning that makes people great, that is why you see first class students fail and poor. The world is not ruled by those who went to school, it is ruled by those who learn everyday.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"Understand something people, we will be hated by many in the name of Christ, ridiculed, mocked, stoned, slaughtered. We will be fined, jailed and killed for our love for Christ. You are supposed to see better with your eyes today, how close this is happening, just prepare your heart and soul to be braver than Peter and not deny Christ in the moment your life might be in jeopardy for Him and what you believe. Apostle Pauls says to live is Christ to die is gain.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"If you want to see the beauty of any fish, throw it into the water, you will see how best it can swim because that is its source. Do you want to see the beauty in you? Don't look in the mirror, don't put on makeups, no jewelleries or expensive designer clothes, just go back and reconnect to your source and I bet, the best of you will show up. Until you return back to God, your best won't come out because He is your source.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
Wisdom is the mother of solutions. You cannot upgrade in wisdom and lack solutions and you cannot have a wisdom and be stranded in any challenge you face.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"If want to become a person with vision, get back and reconnect to your source.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
Negative prophecies are reversible. The Lord reveals to conquer. You are created to reverse any negative with your prayers and the word of God.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
Even with fasting and prayers you still need wisdom. At the root of every great accomplishment is wisdom. In all your getting get wisdom first.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
You cannot use another man's leg to run your race. Wives stop waiting for your husbands to do everything. For God's sake make an impact. Nobody is a threat to your development.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
I am the most important person to me. I am the most important person in the entire universe to me. I am the centre of my own universe.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"Faith is never connected to safe. There is no faith without tension. For a rubber band to function to it's elasticity, it has to experience a tension. Saints of God who has no tension has no function.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
People would want to get safe and come to Christ because they see the evidence in your life not because you quote the scriptures to them.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
There's supposed to be more value in your life than spending more than sixty hours in a week in a place you don't care about and in an environment they don't care about you.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"If satan succeds in blinding your mind, he has succeeded in arresting you because anything that can stop you from believing can stop your future.","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
No satan can unsettle what God has settled.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"Without you discovering your true picture, it will be hard to have a glorious future. It is the discovery of what you have inside and the pursuit of it that can guarantee a glorious future","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
"If knowledge is lacking, your destruction is inevitable. Hosea 4:6","Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
It is impossible to enjoy divine protection without the word of God. You must be a word addict.,"Patience Johnson, Why Does an Orderly God Allow Disorder","creativity, depression, destiny, dream, dreams, earning, endtime, family, fantasy, feminism, fiction-food-for-though, forgiveness, freedom, friends, friendship, future, grief, heart, history, humanity-humour, imagination, inspirational-quotes, intelligence-is-attractive, joy, leadership, life-and-living-life-philosophy, life-quotes, literature, living, loss, love-quotes, magic-spirit, marriage, meditation-men, mind, money, motivation, motivational, motivational-quotes, music, nature, pain, passion-peace, patience, patience-johnson, pentecost, people, politics, positive-thinking, power, prayer, psychology, purpose, quote, quotes, reading, reality-relationship, repentance, sadness, self-help, self-improvement, society, soul, spiritual, strength, time, trust-war, wisdom-quotes, women, words, work, world"
