quote,author,category
Either you run the day or the day runs you.,Jim Rohn,"daily-planning, day"
"On any given day, Ossifar Distana carried around 5000 passengers, the actual figure varying slightly depending on where she was on the vast elliptical cruise that took her around the Terran Empire. When she entered the system she carried 4984 passengers, 500 crew, one dead body and one very puzzled Captain.","Christina Engela, Dead Man's Hammer","captain, carried, crew, day, empire, passengers, she"
"It’s you,” he whispers. There is wonder in his voice. “Is it?” I whisper back, my voice trembling with all the emotions I’ve kept hidden for so long","Marie Lu, Champion","day, epilogue, june"
"A crack of lightning, an explosion of thunder, the sound of pounding rain.","Marie Lu, Legend","daniel-wing, day, legend, marie-lu"
"1 day left, today 16 years old tomorrow 17 years old... Just one DAY!",Deyth Banger,"1, 16, birthday, day, left"
Days are a finite resource and it's best to protect the ones you have.,"Catherine Lacey, Nobody Is Ever Missing","day, days, finity, infinity, resource, resources, time"
"Each day is a dry leaf, which never comes back to life again.",Shine Syamaladevi,"day, life, life-lessons, live-in-the-moment"
"The world is filled with colours galore, each day is a colourful festivity.",Debasish Mishra,"colors, day, life-lessons, shades-of-life"
"Everything has happen, will happen and it's going to happen in one moment. There isn't even and time, time is an illusion - get it?? It even doesn't exist, I'm here now, but even the word ""now"" doesn't exist. Everything has happen in one day, but people prefer to have some kind a time like day, date, year, century and time (under time, hours, minutes, seconds and so on and so on). Because you should know when you did that if you said in under one day it's kind a...",Deyth Banger,"a, century, date, day, kind, of, said, sort, time, under, year"
"I could take a shower every day in my own bathroom. I almost didn’t know what to do with such luxury. Other than, you know, not stink.","Brandon Sanderson, Firefight","bathroom, day, luxury, shower, stink"
Probably... or maybe... one day!,Deyth Banger,"day, maybe, one, or, probably"
"You still belong on the other side of the looking glass. Someday, when you're ready to take the step over to our side, I'll come see you again. Live well, Daniel. Make that final step count.","Marie Lu, Champion","daniel, day"
"I want to fall into the purity that is Day, soaking in his simple honesty, his heart that sits open and beating on his sleeve.","Marie Lu, Prodigy","day, june-iparis, marie-lu, prodigy"
"DON'T BE A FOLLOWER,NOR TRY TO BE A BORROWER,MEND UR WAY,EVEN IT TAKE A DAY,IF U WISH TO BE A WINNER,UR DREAMS SHOULD BE BIGGER.",merlin8thomas,"bigger, borrower, day, follower, way, winner"
Tomorrow is a parallel day.,Khalid Masood,"day, parallel, tomorrow"
It is the quietening of the day that most appeals.,"Fennel Hudson, A Meaningful Life - Fennel's Journal - No. 1","day, dusk, quiet, twilight"
"Day, the boy from the streets with nothing except the clothes on his back and the earnestness in his eyes, owns my heart.","Marie Lu, Prodigy","day, june, legend"
"Champagne morning, sleepless grin, setting off and settling in. Today feels good.",Alex Gaskarth,"day, morning, peace, rhyme"
"Day will move on and live his life. So will I. We will be okay. Someday, perhaps in the far and distant future, we'll find each other again.","Marie Lu, Champion","daniel-altan-wing, day, farewell, june-iparis"
"I've never thought of describing her beauty as delicate, because delicate just isn't a word that fits June... but here, now that she's sick, I realize just how fragile she can be.","Marie Lu, Prodigy","day, delicate, fragile, june, sick"
"Someone's going to be very pleased to see you.""""I don't think the Elector will be as excited as you think.""""I wasn't talking about the Elector.""My heart jumps at that.","Marie Lu, Champion","day, elector, june, reunion"
June will break your heart. I can see it already. She'll shatter you into a million pieces.,"Marie Lu, Prodigy","day, june, shattered-heart, tess"
Stay safe. I want to see you again when all this is done.,"Marie Lu, Prodigy","day, june, missions, safe"
I'd forgotten that a boy from the streets is no match for the future Princeps.,"Marie Lu, Champion","boy-from-the-streets, day, future-princeps, june-iparis"
I need to let him go.,"Marie Lu, Prodigy","day, goodbye, june"
You led the soldiers right to my family's door. You're the reason they're dead.,"Marie Lu, Prodigy","blame, day, june"
I'm so sorry. I am so sorry for everything.,"Marie Lu, Prodigy","apologies, day, june"
"I certainly don't understand all these strange new feelings inside me--am I here because I love him, or because I owe him?","Marie Lu, Prodigy","day, june, love"
"Goodnight, June.","Marie Lu, Prodigy","day, goodbye, june"
"Money is the most important thing in the world, you know. Money can buy you happiness, and I don't care what anyone else thinks.","Marie Lu, Legend","badass, books, daniel, day, inspirational, june-iparis, legend, marie-lu, money, truth"
"My heart's been torn wide open, just like I feared it would be, and I have no willpower to close it back up. Any barrier I might've succeeded in putting up around myself, any resistance I might've built up against my feelings for her, is now completely gone. Shattered.","Marie Lu, Champion",day
"June,"" Day murmurs. I feel a strange warmth at the sound of my name on his lips.","Marie Lu, Legend","day, june, name"
"Thus far, the best that could be said for the day was that it was half over.","Daniel Polansky, Low Town","day, pessimism"
"I find myself pausing to admire her face.For a brief moment, I'm lost to my surroundings.","Marie Lu, Legend","admire, day, june"
"He returns my smile. His teeth are beautiful, the loveliest I've seen so far on these streets.","Marie Lu, Legend","day, june, teeth"
"In morning Don't go out of bed with dirty thoughts. As new day begins first thing God do is ""bless our thoughts.",Kishore Bansal,"begin, day, dirty-thoughts, new"
"The Republic is weak and broken."" I narrow my eyes. ""But it is still your country. Fight for it. This is your home, not theirs.","Marie Lu, Champion","champion, day"
You have a clean slate every day you wake up. You have a chance every single morning to make that change and be the person you want to be. You just have to decide to do it. Decide today’s the day. Say it: this is going to be my day.,Brendon Burchard,"change, clean-slate, day, decide, everyday, morning, my-day, today-is-your-day, wake-up, you-want-to-be"
"New year is a day, to tune the rhythm called SOUL, with best chords called EXPERIENCES and play the guitar called LIFE.","Vikrmn, 10 Alone","10-alone, ca-vikram-verma, chartered-accountant, day, experiences, guitar, motivational-quotes, new-year, new-year-best-quote, new-year-quotes, quotes-on-new-year, soul, ten-alone, vikram-verma, vikrmn"
The day is ending, it's not coming back.,"Gayle Forman, Just One Day"
Every day is a new beginning. Take a deep breath and start again,Ain Eineziz,day
You can have a better tomorrow if you don't stop thinking about yesterday,Ain Eineziz,day
"Never, do you hear me? I will give up my friends, my country, my duty, and even my honor—but never you.","Alyssa Day, Heart of Atlantis","alyssa, day"
"That seems to be another habit of yours. I get broken, and you fix it.","Alyssa Day, Atlantis Unleashed","alyssa, day"
I am needed here. Atlantis can burn in the nine hells for all I care. I have sacrificed enough to Poseidon. My days as high priest are done.,"Alyssa Day, Heart of Atlantis","alyssa, atlantis, day, heart, of"
"Finally, she looked up at him and met his gaze, and she gasped. He knew what must be visible on his face and therefore did not try to deny it. “You know,” he rasped out. “You have always known, and you will always know that I am yours, and yet never can be. I am the most powerful high priest Poseidon has ever appointed, and yet I am too weak to hide the depths of my feelings for you.","Alyssa Day, Atlantis Unleashed","alyssa, day"
Wishes have voices sometimes.,"Alyssa Day, Atlantis Redeemed","alyssa, atlantis, day, redeemed"
"I’ve trusted human women before. Twice. The first died, and the second paid a terrible price and despises me. Never, ever again.","Alyssa Day, Atlantis Redeemed","alyssa, day"
"With Quinn, safety wasn’t even an illusion. It was an impossibility","Alyssa Day, Atlantis Unmasked","alyssa, day"
"Except for Quinn, a dark voice whispered in his mind. A smile from her would be a gift beyond price.","Alyssa Day, Atlantis Unmasked","alyssa, day"
"No. Merely a trick of the light. But I had the impression you were seeking something more formal than‘Okay, go for it,’ as Ven would say,” Alaric said, a hint of a smile surfacing. “Looked pretty impressive,didn’t it? It’s a priest thing.","Alyssa Day, Atlantis Unmasked","alyssa, day"
I would give a century of my life for a single taste of your lips,"Alyssa Day, Atlantis Unleashed","alyssa, day"
Translation: I’m an idiot.,"Alyssa Day, Atlantis Unleashed","alyssa, day"
"Yet where Denal had prayed to Poseidon for death, Alaric was praying to the same god for life.","Alyssa Day, Atlantis Unmasked","alyssa, day"
"Alaric, go after her. Since Daniel forced the blood bond on her, Quinn has been different. Lost. She deserves better than for you to abandon her and, priest or no, you know it.","Alyssa Day, Atlantis Unleashed","alyssa, day"
"Always you, since the moment I first lay my hands on you to heal that bullet wound. SinceI fell inside your soul. Don’t you know that by now, Quinn?",Alyssa Day,"alyssa, atlantis, day, heart, of"
"Quinn,” Alaric said quietly. “His aim is to ignite your temper. Perhaps you might allow me the chance to assist you this one time?” “Fine, but you seem to be making a habit of it,” she shot back. “We can discuss that later, too. Be my guest.” ","Alyssa Day, Atlantis Unleashed","alyssa, day"
"He shot across the dark and dank room and gently lowered her slight body, which seemed to weigh almost nothing, until she stood with her back to the wall, as he called a shield of water to block her from any danger.","Alyssa Day, Atlantis Unleashed","alyssa, day"
The rebel leader and the priest.,"Alyssa Day, Atlantis Rising","alyssa, day"
Emotion kicked logic’s ass. He was going after Quinn. ,"Alyssa Day, Atlantis Unleashed","alyssa, day"
"I don’t care about his quest for redemption. I don’t want him anywhere near Quinn,” Alaric snarled. “I will leave for St. Louis as soon as we adjourn this meeting.” ","Alyssa Day, Atlantis Unleashed","alyssa, day"
"She’s alive, Alaric. She was wounded, but it was minor,” Alexios said, a rough compassion in his voice. A strange weakness raced through Alaric and he had to fight his own lungs to draw breath. Quinn was wounded. “How minor?” he snarled. “Tell me, now.","Alyssa Day, Atlantis Unleashed","alyssa, day"
"Something in Alaric’s chest tightened painfully at the thought of Quinn, but he refused to allow it to overcome him. She would be fine. She had to be fine. If Quinn were to die, he would have no reason to continue existing.","Alyssa Day, Atlantis Unleashed","alyssa, day"
"There is always somebody about to ruin your day, if not your life.","Charles Bukowski, Pulp","day, life, shit-happens"
"Lucky for you, since you’re the most dangerous man I’ve ever met. Asane woman would run away from you, not toward you.","Alyssa Day, Heart of Atlantis","alyssa, atlantis, day, heart"
"You don’t always have to take it all on, either, you know. The weight of the world. The responsibility for everyone else’s problems. Sometimes it’s okay to let somebody else worry about you.","Alyssa Day, Heart of Atlantis","alyssa, atlantis, day, heart, of"
So he was frustrated with her. Most people rolled their eyes when they got frustrated. Alaric made dolphins do ballet.,"Alyssa Day, Heart of Atlantis","alyssa, day"
Much can be accomplished if you seek a heart of wisdom and walk diligently with God each and every day.,"Elizabeth George, A Woman's Daily Walk with God","accomplished, christian, day, diligent, faith, god, heart, much, seek, walk, wisdom"
I'm one day closer…!,"James A. Murphy, The Waves of Life Quotes and Daily Meditations","closer, day, one"
"Day, the champion of the people, the one who can't bear to see those around him suffer on his behalf, who would gladly give his life for those he loves.","Marie Lu, Champion","champion, day, inspirational, selfless"
The first few moments of the day are some of the most important as they can determine the mood for the rest of the day.,Daniel Willey,"day, early, first, mood, morning, motivation"
Kyoya: A single day can make all the difference.,"Bisco Hatori, Ouran High School Host Club, Vol. 2","day, ouran"
"Every day is a chance to start over. Any day can be bad, surely, but any day can be good, can be great, and that promise, that potential, is a beautiful thing indeed.","R.A. Salvatore, The Stowaway","day, inspirational"
The day was so wonderful that Bonaventure thought it would taste like cherry pie if he took a bite of it.,"Rita Leganski, The Silence of Bonaventure Arrow","day, summer, summertime"
A day is too precious a treasure to forfeit.,"Eric Samuel Timm, Static Jedi: The Art of Hearing God Through the Noise","art, christian, day, god, jedi, love, noise, precious, static, treasure"
Night is the sleep of seven wax mothsDawn is the singing of five mermaidsNoon is the scratching of three field miceDusk is the shadow of a crow,"Xi Chuan, Notes on the Mosquito: Selected Poems","answering-venus, cycle, day, life, whimsical, xi-chuan"
"With full mugs and expectant hearts-Acknowledge His presence.Listen.Give Him your day, each day.Every day.","Eric Samuel Timm, Static Jedi: The Art of Hearing God Through the Noise","christian, coffee, day, expect, faith, god, hearts, jedi, listen, love, mugs, presence, static"
We born on date we ll die on date but not the same date or same day never.,thobias claudy,"date, day, death"
"The Republic's most wanted criminal is just a boy, sitting before me, suddenly vulnerable, laying all his weaknesses out for me to see.","Marie Lu, Prodigy","day, june"
Pay attention! At all moments of the day you are either leading or being led.,"Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience","day, leading, led, moments, motivational, pay-attention"
"Time wastes too fast… the days and hours of it… are flying over our heads like little clouds on a windy day, never to return more – everything presses on – whilst thou art twisting the lock, - see! it grows grey… and every time I kiss thy hand to bid adieu, and every absence which follows it, are preludes to that eternal separation which we are shortly to make!",The Life And Opinions of Tristram Shandy,"day, fast, hope, life, love, paris, time"
Every weakness contains within itself a strength.,Shūsaku Endō,weakness
Rudeness is the weak man's imitation of strength.,"Eric Hoffer, The Passionate State of Mind: And Other Aphorisms","rudeness, weakness"
People with weaknesses get killed by the people who lack them. Notice I'm not dead.,Sherrilyn Kenyon,"avalon, kerrigan, weakness"
To rush into explanations is always a sign of weakness.,"Agatha Christie, The Seven Dials Mystery","excuses, explanations, weakness"
"Never apologize, mister, it’s a sign of weakness.",John Wayne,"apology, noremorse, remorse, sorry, weakness"
"You are only as invincible as your smallest weakness, and those are tiny indeed - the length of a sleeping baby's eyelash, the span of a child's hand. Life turns on a dime, and - it turns out - so does one's conscience.","Jodi Picoult, Perfect Match",weakness
Anything cracked will shatter at a touch.,Ovid,weakness
"It was vertigo. A heady, insuperable longing to fall. We might also call vertigo the intoxication of the weak. Aware of his weakness, a man decides to give in rather than stand up to it. He is drunk with weakness, wishes to grow even weaker, wishes to fall down in the middle of the main square in front of everybody, wishes to be down, lower than down."" -Milan Kundera, The Unbearable Lightness of Being, p. 76","Milan Kundera, The Unbearable Lightness of Being","drunkenness, helplessness, weakness"
"Every man has a weakness!” he patiently explained. “I'll find theirs, I promise you.” “Every man?”“Yes,” he answered emphatically. ...“What is your weakness, Brodick?” she asked. “You.","Julie Garwood, Ransom",weakness
"That's the thing about being a victim; you start to think it'll happen to you on a regular basis. It's living with the reality of your own vulnerability, and it sucks.","Dennis Lehane, A Drink Before the War","realization, victim, vulnerability, weakness"
"I think in a moment of weakness, you might surprise yourself.","Lisa Kleypas, Mine Till Midnight","surprise, weakness"
"They said love made you strong, but in Louise's opinion it made you weak. It corkscrewed into your heart and you couldn't get it out again, not without ripping your heart to pieces.","Kate Atkinson, One Good Turn","love, weakness"
"And yet I wasn't sure what his weakness was. We all do that as we get to know someone. Like a tabloid editor, we search for both greatness and weakness, jotting down notes in our heads for future exploitation. We are never comfortable with those who have no visible flaw.","Wayne Elise, The Game: Penetrating the Secret Society of Pickup Artists","exploitation, flaws, weakness"
A sneer is the weapon of the weak.,James Russell Lowell,"weak, weakness, weapon"
"Every man has a weakness,"" he patiently explained. ""I'll find theirs, I promise you.""""Every man?""""Yes,"" he answered emphatically.His hand moved to the back of her neck. Twisting her curls around his fist, he jerked her head back. His face loomed over hers, his breath warm and sweet as he stared down into her eyes.""What is your weakness, Brodick?"" she asked.""You.","Julie Garwood, Ransom","love, weakness"
In order to pile weakness upon weakness he was trying to drag others along the path that he himself had walked.,"Shūsaku Endō, Silence",weakness
"Like a turnip such a head could be blown away very easily. For where a man was weak, a woman has unmanned him. It would be a mercy to blow such a man away.","Joyce Carol Oates, Wild Nights!: Stories About the Last Days of Poe, Dickinson, Twain, James, and Hemingway",weakness
There is a pleasant firmness of tone when one is in harmony with oneself. Even when it's a weak ethic one is resonating with.,"Peter Høeg, The Quiet Girl","ethic, firmness, oneself, pleasant, tone, weak, weakness"
"But I say that even as the holy and the righteous cannot rise beyond the highest which is in each one of you,So the wicked and the weak cannot fall lower than the lowest which is in you also.","Kahlil Gibran, The Prophet","holiness, weakness"
"But if the strength ain't real, I recall thinking the very last thing that day, before I finally passed out, then the weakness sure enough is. Weakness is true and real. I used to accuse the kid of faking his weakness. But faking proves the weakness is real. Or you wouldn't be so weak as to fake it. No, you can't ever fake being weak. You can only fake being strong. . .","Ken Kesey, Sometimes a Great Notion",weakness
"Referencing 2 Corinthians 4:6, Robert Hewitt compares jars of clay in the first century to the same value we would put on a cardboard box. Joni Eareckson Tada queries whether we would question God's right to leave some holes in the box in order to give glimpses of the treasure inside","Joni Eareckson Tada, A Place of Healing: Wrestling with the Mysteries of Suffering, Pain, and God's Sovereignty","glory-of-god, weakness"
"The stone which the builders rejected, the same is become the head of the corner.","Charles Portis, True Grit",weakness
"Anne’s is a world very like this one, and you can move about in it with familiarity - but not freedom: it is a place of rigorous consequence, where the weak have to give way to the strong, where her governess heroine Agnes must walk as best she can in the cold shade of money and masculinity.","Jude Morgan, The Taste of Sorrow","consequence, familiarity, strong, weakness"
What is really not fair about life is the fact that we have to pay the cost of our weaknesses which we didn't chose nor we had the option to refuse. Apart from that life is very fair.,Sameh Elsayed,"adam-elsayedtood, experience-plus, facts, joumana-ezz, life, noha-abdel-hameed, options, sameh-elsayed, weakness"
"if people weren't sinners, every intelligence network would be out of business","David Morrell, The Fraternity Of The Stone",weakness
To separate yourself from your weakness and look at it objectively is a very powerful thing.,"Russell Simmons, Success Through Stillness: Meditation Made Simple","ego, objective-truth, self-reflection, stillness, weakness, yoga"
"Men’s strengths go hand in hand with their weaknesses. That is why there is no such thing as an invincible warrior, and why heroes die.","Shan Sa, Empress","hero, heroes, strength, warrior, weakness"
Do not indulge your weaknesses!,"Toba Beta, Master of Stupidity","indulge, weakness"
Every weakness is a place to slide a knife.,"Victoria Schwab, Our Dark Duet","callum-harker, kate-harker, weakness"
"Weakness is acceptable, forgivable, around family. But not when lives and wars hang in the balance.","Victoria Aveyard, King's Cage","wars, weakness"
Weakness is an irresistible lure.,"Kiersten White, And I Darken","lure, weakness"
"No one wants to believe they are weak, but we all have weakness inside us. We have strength, too, but there are times when the circumstances in our lives are so overwhelming that we easily succumb to that weakness","Sarah A. Denzil, Silent Child","weakness, weakness-and-strength"
"Everyone has a weakness but I have two, everything you say and everything you do.",Unknown,"love, weakness"
"Why am I so weak, why do I care so much?What is holding on, what's wrong with me..",Maite,"caring, desperate, doubts, holding-on, weakness"
Her weakness was aggressive and kept forcing him to capitulate until eventually he lost his strength and was transformed into the rabbit in her arms .,"Milan Kundera, The Unbearable Lightness of Being",weakness
"We must minister out of weakness. The reason we help others is not because we are strong and they need us; it is because if we don't help them, we will end up a hopeless relic.","John Ortberg, The Life You've Always Wanted: Spiritual Disciplines for Ordinary People",weakness
"The Weak Point Dealer is an ideal man fighting his inner himself who is drowned by the outer himself, desperate to deal with the weak points. The man who is wildly in love with what he wants and madly hates for what he has to wait for.","Bhavik Sarkhedi, The Weak Point Dealer",weakness
"As you can see, I keep my word,” I call to the rest of the crowd. “Do not take advantage of my generosity, and I will not take advantage of your weakness.","Marie Lu, The Midnight Star","adelina, marie-lu, the-midnight-star, the-young-elites, weakness"
"Then he launches himself at me with a roar, and I let him take his shot. It’s weak, like he is. Like all bullies really are. That’s why they’re bullies. Because they’re insecure idiots who try to make themselves feel better.","Erin Watt, Broken Prince","bullies, idiots, true-story, weakness"
Weak people never put an end to things themselves. They always wait for the end.,"Ivan Turgenev, Spring Torrents",weakness
"Your only chance of survival, if you are severely smitten, lies in hiding this fact from the woman you love, of feigning a casual detachment under all circumstances. What sadness there is in this simple observation! What an accusation against man! Love makes you weak, and the weaker of the two is oppressed, tortured, and finally killed by the other, who in his or her turn oppresses, tortures, and kills without having evil intentions, without even getting pleasure from it, with complete indifference; that's what men, normally, call love.","Michel Houellebecq, The Possibility of an Island","absurdity, love, weakness"
"You can't kill me. Even if you could, you can't bring yourself to do it. You'll hesitate. Again.","Richelle Mead, Spirit Bound","death, hesitation, inability, kill, mistake, murder, weakness"
I like people with weak will and bad taste.It feels like anything is possible.,"Kris Kidd, Down for Whatever","possibility, weakness"
Weakness : Hang on To Your Worst Nightmares.Petra Hermans,Petra Hermans,weakness
Be the fish that discovers the water and don't let the moment exceed her weakness,"K.J. Kilton, Trophy Life","discover, weakness"
"If you are too weak to stand being hit and too stupid to avoid it, then you deserve more pain.","Kiersten White, And I Darken","fierceness, weakness"
other people's weakness can destroy you just as much as their strength can. Weak people are not harmless. Their weakness can be their strength.,"Philip Roth, Indignation",weakness
Love is only available to those willing to be continually brave in weakness.,"Waylon H. Lewis, Things I Would Like To Do With You","brave, love, vulnerable, weakness"
You’re only as strong as your biggest weakness.,"Jill Shalvis, Animal Attraction","stong, weakness"
"It is a scholar's weakness, to run narrow and deep.","Jacqueline Carey, Kushiel's Avatar","scholar, study, weakness, wisdom"
"Getting one of the weakness points of your enemies, could be your winning and your enemies' destruction",Abdulsalam Unshur,"challenges-of-life, enemy, inpirational, weakness, winning"
I hate when being kind and silly is mistaken for weakness. Then I have to correct them and it's a lot of hassle and I can't be nice to them again.,L.B.  Scott,weakness
The Best Denial Is The Very Best Confirmation.P. Hermans,Petra Hermans,weakness
Blaming our past for not taking action to change our destiny for good is taken from a weak man’s playbook...,"Assegid Habtewold, The 9 Cardinal Building Blocks: For Continued Success in Leadership","blame, change-your-destiny, no-excuses, weakness"
The weak thrive on indulgence.,"Dan Groat, A Punctual Paymaster","indulgence, weak, weakness"
"if you show me how strong you are, i just exactly see your weakness.",Tamas Lakometz,"strong, weak, weakness"
"God does not look to find those who are the elites and those who are the most skilled. Rather He looks for the weak and insignificant who trust in Him. God uses broken pots and vessels, He uses imperfect people who trust in a perfect God. Thus all men will know that it is God who has manifested His power and glory through a brother or sister. It is realized then that it was not the work of men but the work of God.","Greg Gordon, Principles for the Gathering of Believers Under the Headship of Jesus Christ",weakness
"Everyone is vulnerable in some places! To don't be such person, make sure that you don't have weak places!",Deyth Banger,"make, such, vulnerable, weak, weakness, wtf"
Weakness shown is worse than weakness felt.,"Peter V. Brett, The Desert Spear","felt, shown, weakness, worse"
The weaker the argument the louder and more frequent the rhetoric.,Ken Poirot,"argument-quote, argument-quotes, author-ken-poirot, frequent, frequent-quote, frequent-quotes, ken-poirot, ken-poirot-quote, ken-poirot-quotes, louder, louder-quote, louder-quotes, more-frequent, more-frequent-quote, more-frequent-quotes, rhetoric, rhetoric-quote, rhetoric-quotes, the-louder, weak, weak-argument, weak-argument-quote, weak-argument-quotes, weak-quote, weak-quotes, weaker, weaker-quote, weaker-quotes, weakness"
"When the week begins, try your best to let your best overcome your worst and that is the best. Do your best to have a good week and never be weak in the week.",Ernest Agyemang Yeboah,"beggining-the-week, doing-the-impossible, doing-your-best, have-a-great-week, living-well, living-well-in-the-day, living-well-quotes, overcoming-fear, overcoming-obstacles, overcoming-pain, the-best-option, weak, weakness, weakness-and-strength, weakness-quotes"
"If some talents were withheld, the Withholder knows why. He has done all things well.","Charles Haddon Spurgeon, Lectures to My Students","contentment, envy, weakness"
"You're not to be around people who understand your weaknesses, but rather those will not put you in circumstances that bring out your weaknesses. It's basic logic that your weakness is another person's strength or opportunity.",Nyona Matende,"weakness, wisdom"
"What you love the most always finds a way to become your biggest weakness,",A.M.L,"life, love, weakness"
What you love most always finds a way to also become your biggest weakness.,A.M.L.,"life, love, weakness"
"Knowing that your weakness could be another person's strength or opportunity, it follows that you're not to be around people by virtue of them understanding your weaknesses, but rather by virtue of them not creating circumstances that bring out your weaknesses.",Nyona Matende,"weakness, wisdom"
Only the weak hit the fly with a hammer,"Bangambiki Habyarimana, The Great Pearl of Wisdom","retribution, weak, weak-minded, weak-souls, weakness, weakness-and-strength, weakness-quotes"
"Weakness derives from the soul. Most everyone has one, which gives a woman like me leverage. Leverage to play people to my liking, and so I do.","E.K. Blair, Bang",weakness
I was always moved when mean people were suddenly nice to me. It was a weakness that would lead me into some bad relationships later in life.,"Heather O'Neill, Lullabies for Little Criminals","awful, bad, canada, life, love, montréal, pg-76, relationships, thirteen, weakness"
She was going to be my downfall. She was going to be my corruption and my vice. She was going to be my addiction and my compulsion and I was still going to fall headlong into her knowing the landing was going to be rough for both of us.,"Jay Crownover, Better When He's Brave","love, weakness"
"[Rinda] often worried how she might make the coward she saw [in Remus] into a brave warrior, and someday, a king -- a task which she felt was her responsibility. Rinda had not yet realized that sometimes courage is the same thing as folly and that sometimes a skepticism bordering on her blindness to her brother's strengths was a result of her own sensitivity.","Kaoru Kurimoto, The Battle of Nospherus","cynicism, guin, kaoru-kurimoto, light-novel, nospherus, remus, rinda-farseer, the-guin-saga, weakness"
"Religion is an outcome of the human weakness, or The limitation of human knowledge, or the fear.",Anonymous,"fear, knowledge, religion, religion-and-philosophy, weakness"
Weakness is not a characteristic you want to share with the world,"Jen Calonita, Flunked",weakness
"Consider that fact that, being nothing in ourselves, we cannot, without divine assistance, accomplish the smallest good or advance the smallest step toward Heaven.",Lorenzo Scupoli,"divine-help, feeble, flesh, weakness, weakness-and-strength, weaknesses"
God is too great to be glorified only through the lives of His victorious children. He is glorified by our suffering and even by our sin. His sustaining strength is glorified when we walk through the furnace of affliction.,"Elyse M. Fitzpatrick, Give Them Grace: Dazzling Your Kids with the Love of Jesus","flaws, weakness"
"I missed you."" I didn't mean to tell him so, even if it was true. Admitting need felt like weakness; it demonstrated dependence and vulnerability.","Ann Aguirre, Outpost","missing, weakness"
"There is so little in the New Testament about sexual love, and most of it consists of Paul heaving a deep sigh and tolerating it like a weakness.","Michel Faber, The Book of Strange New Things","new-testament, paul, sexual-love, tolerating, weakness"
"Even the littlest things were now a challenge, one I didn't understand.",Sarah Todd Hammer,"afraid, chronic-illness, inspirational, pain, paralysis, paralyzed, sick, weakness"
Popcorn! Our fatal weakness!,Hazel Levesque,"humor, popcorn, weakness"
"There were good and bad kinds of weakness in men, and she had come to the conclusion that the key was to know which kind you were dealing with.",Zadie Smith,weakness
The weakest would be put out of service rather than be allowed to compromise the whole system.,"Frances McCall Rosenbluth, Japan Transformed: Political Change and Economic Restructuring",weakness
One's greatest happiness is also his greatest weakness.,Joe Mari Fadrigalan,"happiness, life, weakness"
"I know exactly what I'm doing, but I just can't stop. That's my greatest weakness.","Haruki Murakami, The Wind-Up Bird Chronicle",weakness
"He refused to believe in his own weaknesses, and with her he had not found a weakness to fit himself against.","Michael Ondaatje, The English Patient","love, weakness"
"May my weakness not drive me to my knees in despair, but raise me up to You, Lord.",Norma Gail,weakness
"You may look tough, but being weak-hearted still makes you weak.",Sandra Swartz,"weak, weakness"
"It’s my experience that a weakness understood is no weakness. If you know you have it, even if you can’t control it, you can make allowances for it. It is those who ignore or don’t understand their weaknesses who are wasted by them.","Kristen Ashley, Broken Dove","draven, ilsa, weakness"
What can you do when everyone around you is strong and clever?,"Tarjei Vesaas, The Birds","impotence, life, social-relations, weakness"
No god craves weaklings.,"Daniel Woodrell, Winter's Bone","god, strength, weakness"
Achieving success is your ability to eliminate the weakness and biases that are inherent within yourself,"Julian Pencilliah, The Jetstream of Success","success, weakness"
"She had always suffered from a curious fear of what was going to happen round the next corner. Even when life went smoothly and nothing occurred to justify her vague apprehensions, they did not altogether disperse. She had tried to face these fears and conquer them, but she could never do so entirely, she could only strain forward into the darkness of the future, expecting and fearing the unknown. She was brave in the face of dangers she could see, but she could not arm herself against shadows. These fears were her weakness.","D.E. Stevenson, Smouldering Fire","brave, fear, unknown, weakness"
"The profound paradox is that the great man became more confident in his approach to others, including the man of his own Cabinet, but he recognized that his major confidence was not himself but in Another.","Elton Trueblood, Abraham Lincoln: Lessons in Spiritual Leadership","faith, self-reliance, weakness"
Love is for the weak!,Daren J. Crone,"ap, atomic-powers, love, weak, weakness"
"What we had actually demonstrated was our cowardice, but there is fellowship in that too.",Clifford Geertz,"candor, commiseration, friendship, sincerity, weakness"
Tears do not signal your weakness. Tears testify that you are alive.,Toni Sorenson,"life, self-help, weakness"
it is contrary to our natural logic that God would choose to use the foolish and the weak to show himself to be wise. We have difficulty seeing how God is praised through our insufficiencies,"Gloria Furman, Glimpses of Grace: Treasuring the Gospel in Your Home","god, loc1939, sufficiency, weakness"
"Many people still feel so scared about spirit or ghost, not yet realizing that there are so many unidentified living creatures on this planet earth which might be even more dreadful.","Toba Beta, Master of Stupidity","fear, superstitious, weakness"
"he spoke of what he called the ""inner history of weakness, of what disappoints us in leaders, the timidity of thought, the hesitancy and the drift."" In these cases imagination and will are often blinded by ""constructed evils,"" he wrote. ""We falter from childhood amidst shames and fears, we move in closed spaces where stale tradition enervates, we grow hysterical over success and failure, and so by surrounding instinct with terror, we prepare the soul for weakness.","Ronald Steel, Walter Lippmann and the American Century",weakness
"Sometimes, it takes more courage to be weak.",Tom Courter,"courage, life, weakness"
"The price we paid was the price men have always paid for achieving a paradise in this life--we went soft, we lost our edge.","Frank Herbert, Dune","easy-living, luxury, paradise, softness, survivalism, weakness"
